Date,Streamflow,id,name,country,river
2013-05-16,269.42,5149,Ubol Ratana,Thailand,Nam Pong
2013-06-16,589.83,5149,Ubol Ratana,Thailand,Nam Pong
2013-07-16,0.0,5149,Ubol Ratana,Thailand,Nam Pong
2013-08-16,778.13,5149,Ubol Ratana,Thailand,Nam Pong
2013-09-16,0.0,5149,Ubol Ratana,Thailand,Nam Pong
2013-11-16,19.8,5149,Ubol Ratana,Thailand,Nam Pong
2013-12-16,0.0,5149,Ubol Ratana,Thailand,Nam Pong
2014-01-16,311.18,5149,Ubol Ratana,Thailand,Nam Pong
2014-02-16,400.32,5149,Ubol Ratana,Thailand,Nam Pong
2014-03-16,387.64,5149,Ubol Ratana,Thailand,Nam Pong
2014-04-16,704.18,5149,Ubol Ratana,Thailand,Nam Pong
2014-05-16,164.3,5149,Ubol Ratana,Thailand,Nam Pong
2014-06-16,343.81,5149,Ubol Ratana,Thailand,Nam Pong
2014-07-16,1025.15,5149,Ubol Ratana,Thailand,Nam Pong
2014-08-16,0.0,5149,Ubol Ratana,Thailand,Nam Pong
2014-09-16,0.0,5149,Ubol Ratana,Thailand,Nam Pong
2014-11-16,476.5,5149,Ubol Ratana,Thailand,Nam Pong
2014-12-16,35.45,5149,Ubol Ratana,Thailand,Nam Pong
2015-01-16,0.12,5149,Ubol Ratana,Thailand,Nam Pong
2015-02-16,98.0,5149,Ubol Ratana,Thailand,Nam Pong
2015-03-16,134.85,5149,Ubol Ratana,Thailand,Nam Pong
2015-04-16,328.22,5149,Ubol Ratana,Thailand,Nam Pong
2015-05-16,423.34,5149,Ubol Ratana,Thailand,Nam Pong
2015-06-16,255.87,5149,Ubol Ratana,Thailand,Nam Pong
2015-07-16,294.16,5149,Ubol Ratana,Thailand,Nam Pong
2015-08-16,675.02,5149,Ubol Ratana,Thailand,Nam Pong
2015-09-16,328.72,5149,Ubol Ratana,Thailand,Nam Pong
2015-11-16,317.56,5149,Ubol Ratana,Thailand,Nam Pong
