Date,Streamflow,id,name,country,river
2013-05-16,0.0,5136,Nam Ngum 1,Laos,Nam Ngum
2013-06-16,0.0,5136,Nam Ngum 1,Laos,Nam Ngum
2013-09-16,0.0,5136,Nam Ngum 1,Laos,Nam Ngum
2013-12-16,1440.42,5136,Nam Ngum 1,Laos,Nam Ngum
2014-01-16,851.03,5136,Nam Ngum 1,Laos,Nam Ngum
2014-02-16,1311.31,5136,Nam Ngum 1,Laos,Nam Ngum
2014-03-16,52.02,5136,Nam Ngum 1,Laos,Nam Ngum
2014-04-16,1242.79,5136,Nam Ngum 1,Laos,Nam Ngum
2014-05-16,704.49,5136,Nam Ngum 1,Laos,Nam Ngum
2014-06-16,0.0,5136,Nam Ngum 1,Laos,Nam Ngum
2014-09-16,0.0,5136,Nam Ngum 1,Laos,Nam Ngum
2014-11-16,0.0,5136,Nam Ngum 1,Laos,Nam Ngum
2014-12-16,678.36,5136,Nam Ngum 1,Laos,Nam Ngum
2015-01-16,54.47,5136,Nam Ngum 1,Laos,Nam Ngum
2015-02-16,419.62,5136,Nam Ngum 1,Laos,Nam Ngum
2015-03-16,1200.92,5136,Nam Ngum 1,Laos,Nam Ngum
2015-04-16,714.37,5136,Nam Ngum 1,Laos,Nam Ngum
2015-05-16,1265.28,5136,Nam Ngum 1,Laos,Nam Ngum
2015-06-16,62.36,5136,Nam Ngum 1,Laos,Nam Ngum
2015-07-16,0.0,5136,Nam Ngum 1,Laos,Nam Ngum
2015-08-16,0.0,5136,Nam Ngum 1,Laos,Nam Ngum
2015-11-16,1161.17,5136,Nam Ngum 1,Laos,Nam Ngum
2015-12-16,1286.57,5136,Nam Ngum 1,Laos,Nam Ngum
2016-03-16,663.1,5136,Nam Ngum 1,Laos,Nam Ngum
2016-04-16,1785.85,5136,Nam Ngum 1,Laos,Nam Ngum
2016-11-16,0.0,5136,Nam Ngum 1,Laos,Nam Ngum
2016-12-16,3198.37,5136,Nam Ngum 1,Laos,Nam Ngum
2017-01-16,1407.48,5136,Nam Ngum 1,Laos,Nam Ngum
2017-02-16,1718.36,5136,Nam Ngum 1,Laos,Nam Ngum
2017-03-16,1524.99,5136,Nam Ngum 1,Laos,Nam Ngum
2017-05-16,277.12,5136,Nam Ngum 1,Laos,Nam Ngum
2017-06-16,0.0,5136,Nam Ngum 1,Laos,Nam Ngum
2017-07-16,0.0,5136,Nam Ngum 1,Laos,Nam Ngum
2017-09-16,316.32,5136,Nam Ngum 1,Laos,Nam Ngum
2018-01-16,0.0,5136,Nam Ngum 1,Laos,Nam Ngum
2018-02-16,470.89,5136,Nam Ngum 1,Laos,Nam Ngum
2018-03-16,1000.17,5136,Nam Ngum 1,Laos,Nam Ngum
2018-04-16,281.25,5136,Nam Ngum 1,Laos,Nam Ngum
2018-06-16,0.0,5136,Nam Ngum 1,Laos,Nam Ngum
2018-08-16,0.0,5136,Nam Ngum 1,Laos,Nam Ngum
2018-09-16,0.0,5136,Nam Ngum 1,Laos,Nam Ngum
2018-11-16,0.0,5136,Nam Ngum 1,Laos,Nam Ngum
2018-12-16,0.0,5136,Nam Ngum 1,Laos,Nam Ngum
2019-01-16,698.62,5136,Nam Ngum 1,Laos,Nam Ngum
2019-02-16,1743.01,5136,Nam Ngum 1,Laos,Nam Ngum
2019-03-16,1074.23,5136,Nam Ngum 1,Laos,Nam Ngum
2019-04-16,2602.63,5136,Nam Ngum 1,Laos,Nam Ngum
2019-05-16,0.0,5136,Nam Ngum 1,Laos,Nam Ngum
2019-06-16,0.0,5136,Nam Ngum 1,Laos,Nam Ngum
2019-07-16,722.99,5136,Nam Ngum 1,Laos,Nam Ngum
2019-08-16,0.0,5136,Nam Ngum 1,Laos,Nam Ngum
2019-09-16,0.0,5136,Nam Ngum 1,Laos,Nam Ngum
2019-11-16,663.63,5136,Nam Ngum 1,Laos,Nam Ngum
2019-12-16,0.0,5136,Nam Ngum 1,Laos,Nam Ngum
2020-01-16,964.92,5136,Nam Ngum 1,Laos,Nam Ngum
2020-03-16,0.0,5136,Nam Ngum 1,Laos,Nam Ngum
2020-04-16,2150.28,5136,Nam Ngum 1,Laos,Nam Ngum
2020-05-16,309.59,5136,Nam Ngum 1,Laos,Nam Ngum
2020-07-16,0.0,5136,Nam Ngum 1,Laos,Nam Ngum
2020-08-16,1771.53,5136,Nam Ngum 1,Laos,Nam Ngum
2020-09-16,1681.73,5136,Nam Ngum 1,Laos,Nam Ngum
2020-12-16,335.04,5136,Nam Ngum 1,Laos,Nam Ngum
2021-01-16,878.88,5136,Nam Ngum 1,Laos,Nam Ngum
2021-02-16,500.98,5136,Nam Ngum 1,Laos,Nam Ngum
2021-04-16,296.83,5136,Nam Ngum 1,Laos,Nam Ngum
2021-05-16,1526.84,5136,Nam Ngum 1,Laos,Nam Ngum
2021-06-16,0.0,5136,Nam Ngum 1,Laos,Nam Ngum
2021-07-16,0.0,5136,Nam Ngum 1,Laos,Nam Ngum
2021-08-16,0.0,5136,Nam Ngum 1,Laos,Nam Ngum
2021-09-16,0.0,5136,Nam Ngum 1,Laos,Nam Ngum
